,nombre_artista,nombre_canción,año_lanzamiento,género_musical,tipo
4519,Various Artists,Around the World - DAZZ Remix,2023,techno,track
4520,Outblast,Hard and Strong (Reprise Extended),2023,techno,track
4521,Andrey Sirotkin,Parallel Universe,2023,techno,track
4522,Kollektiv Jurmo,Vanitas - Torolf Stendik Remix,2023,techno,track
4523,Devid Dega,Acid Blue,2023,techno,track
4524,Morttagua,Pallas - Extended Mix,2023,techno,track
4525,Various Artists,Air Emotion,2023,techno,track
4526,Various Artists,Evil E - Babor & Audiotechture Remastered Remix,2023,techno,track
4527,Takashi Watanabe,Part of my brain feels cold,2023,techno,track
4528,FAST BASSTON,GET HIM BACK! (TECHNO SPED UP),2023,techno,track
4529,Morttagua,Erebus,2023,techno,track
4530,Various Artists,Dub Memories - Mihai Popoviciu Remix,2023,techno,track
4531,Various Artists,Same Stories,2023,techno,track
4532,Orion,Survivalism - Original Mix,2023,techno,track
4533,Luix Spectrum,Dark Step - Malke Remix,2023,techno,track
4534,DiROL,Love Me Cause I Hate You,2023,techno,track
4535,Various Artists,1001 Nights,2023,techno,track
4536,Various Artists,The Roar,2023,techno,track
4537,Various Artists,Cantamos,2023,techno,track
4538,Dany Rodriguez,Rising - Reborn23 Version,2023,techno,track
4539,Halfasser,021423 ACIDJAM,2023,techno,track
4540,Marc Molina,Other Side,2023,techno,track
4541,Sian,This is Reality,2023,techno,track
4542,Arnaud Le Texier,Kasos,2023,techno,track
4543,Various Artists,Stoner in the Warehouse,2023,techno,track
4544,Leo Portela,Consistency,2023,techno,track
4545,Likikon,Bucket Of Blood,2023,techno,track
4546,Mike Sharon,Traveler - Dust Yard remix,2023,techno,track
4547,Various Artists,Prisoner,2023,techno,track
4548,Various Artists,Trebuchet - I-K-O Remix,2023,techno,track
4549,Various Artists,Noumena,2023,techno,track
4550,UDM,Endless Euphoria,2023,trance,track
4551,Alexey Sonar,Geometric - Mixed,2023,trance,track
4552,Various Artists,Intelligent Life,2023,trance,track
4553,Chris Cargo,Jackdaw,2023,trance,track
4554,Harry Square,I Am - Jack Lazarus Extended Remix,2023,trance,track
4555,Incognet,Everyone - Extended Mix,2023,trance,track
4556,Various Artists,Using the Chance - Original Mix,2023,trance,track
4557,Various Artists,Imbecile - Smith & Brown Extended Remix,2023,trance,track
4558,40Thavha,Noy - Victor Special Remix,2023,trance,track
4559,DJ Ruby,Random - Mixed,2023,trance,track
4560,Cosmic Gate's Wake Your Mind Radio,Reflexion (WYM461),2023,trance,track
4561,Various Artists,Neurorider,2023,trance,track
4562,Various Artists,One Step,2023,trance,track
4563,Various Artists,All Nighter,2023,trance,track
4564,Kamasutra,Erotische Träumereien,2023,trance,track
4565,Various Artists,Rainy Day - Original Mix,2023,trance,track
4566,Various Artists,10:35,2023,trance,track
4567,Various Artists,Bring Me Fire,2023,trance,track
4568,Various Artists,The Heaven's Breath - Album Mix,2023,trance,track
4569,Xiasou,Euphoria - Silence Mix - Mixed,2023,trance,track
4570,Various Artists,See The Stars,2023,trance,track
4571,Madloch,Shakti - Retza's Primordial Cosmic Energy Mix,2023,trance,track
4572,Phil Reynolds,Addiction - Radio Edit,2023,trance,track
4573,Various Artists,The Chosen Path,2023,trance,track
4574,Agustin Pietrocola,Frenzy - Hayk Föhn Remix,2023,trance,track
4575,Various Artists,EVERLASTING - Extended Mix,2023,trance,track
4576,Various Artists,Seeing You Again - Extended Mix,2023,trance,track
4577,James Halon,Crispy Aliens - Mixed,2023,trance,track
4578,Monofade,Rykan - Mixed,2023,trance,track
4579,Various Artists,Bitcoin - Atóm Rmx,2023,trance,track
4580,Eat Static,Scavenger,2023,trance,track
4581,Rockka,Meeting Guy,2023,trance,track
4582,Emadj,You Rock My World,2023,trance,track
4583,Various Artists,Karayana - JFR Remix,2023,trance,track
4584,Various Artists,Eternity,2023,trance,track
4585,Proton Radio,Kind of Music - Mixed,2023,trance,track
4586,Roman Messer Suanda Radio,Leo (Suanda 370) [Suanda Gold Classic],2023,trance,track
4587,Various Artists,Give Me One Coffee - Modell & Mercier's House Mix,2023,trance,track
4588,Various Artists,Roller Coaster Ride - Extended Mix,2023,trance,track
4589,Various Artists,Feierwall - Fast and Furious Energy Mix,2023,trance,track
4590,Super8 & Tab,Time - Extended Mix,2023,trance,track
4591,Various Artists,Blinded,2023,trance,track
4592,Aly & Fila,Chasing Stars (FSOE811) - DJ Dean & Miss Cortex Remix,2023,trance,track
4593,Various Artists,Sputnik - Orbital Drop Mix,2023,trance,track
4594,Various Artists,True North,2023,trance,track
4595,DoctorSpook,Lex Rex Perplex - Ital Remix,2023,trance,track
4596,Ori Uplift,Just For Once In Life - Ori Uplift Radio Edit,2023,trance,track
4597,Inkfish,Shuke,2023,trance,track
4598,Various Artists,When Desire Becomes An Illness,2023,trance,track
4599,Dj T.H.,Downfall - Mixed,2023,trance,track
4600,Manoj Bhaskar,Jila Jawariya Mein,2023,pop,track
4601,Kushal Chokshi,Doli Leke,2023,pop,track
4602,Babon Bornil,Borokha noma jen lage,2023,pop,track
4603,Mimi Renthlei,A Ral Ve Lawng,2023,pop,track
4604,Malu Guedelha,Veio,2023,pop,track
4605,Jhumur Rani,Haire Na Chinha Bothe Na Jana,2023,pop,track
4606,Suman Chouhan,Sardi Vali Raata,2023,pop,track
4607,Gustavo Toledo & Gabriel,Atrás Do Meu Carro,2023,pop,track
4608,Humane Sagar,Premare Tora,2023,pop,track
4609,Kaushik Bharwad,Tran Tali No Star,2023,pop,track
4610,Various Artists,A Sky Full of Stars,2023,pop,track
4611,Seasick,We're Going Nowhere After All,2023,pop,track
4612,Khushi Joshi,"Sachi Bato Parvati ( Feat. Khushi Joshi, Rakesh Paneru )",2023,pop,track
4613,Various Artists,Sadoi Boron,2023,pop,track
4614,Various Artists,burning gold,2023,pop,track
4615,Kazuyoshi Saito,Towazu Gatari no Komoriuta (Live at KAWAGUCHI LILIA MAIN HALL 2023.07.22),2023,pop,track
4616,Zeeshan Khan Rokhri,Raj Raj K,2023,pop,track
4617,Antra Singh Priyanka,Laika Dhokhebaaj,2023,pop,track
4618,Various Artists,Mala Fama,2023,pop,track
4619,Various Artists,Más de la una,2023,pop,track
4620,Ritesh Pandey,Jado Tola - Jhankar Beats,2023,pop,track
4621,Rahmat Tahalu,Mashup Melody Hayukk - Xamaya Music Remix,2023,pop,track
4622,Kinjal Dave,Dj Cheharmaa,2023,pop,track
4623,Sumit Singh Chandravanshi,Patna Me Ghar,2023,pop,track
4624,Celso Adolfo,Sto. Antônio na Querença,2023,pop,track
4625,Namita Agrawal,Jaya Jaya Mahakali Biswakalyani,2023,pop,track
4626,Various Artists,Living Hell,2023,pop,track
4627,Various Artists,La Resentida,2023,pop,track
4628,Various Artists,One in a Million,2023,pop,track
4629,Various Artists,Christmas in America,2023,pop,track
4630,Various Artists,I'll Never Fall in Love Again,2023,pop,track
4631,Various Artists,Country Music Made Me Do It,2023,pop,track
4632,Various Artists,dear god,2023,pop,track
4633,Kalpana Patowary,"Jagmag Jare Diyanwa Na Ho (From ""Chhath Karab"")",2023,pop,track
4634,Various Artists,Feliz Navidad,2023,pop,track
4635,Debabrata Majumdar,Keh Bhi De,2023,pop,track
4636,Abinash Dash,Tate Kete Bhala Pae,2023,pop,track
4637,Dhruba Basumatary,Aai,2023,pop,track
4638,Timli Adivasi,Undo Kuwo Ne Acho Pani,2023,pop,track
4639,Vicky Kachhap,Baby Sona (Nagpuri Song),2023,pop,track
4640,Dolat Garwa,Runicho He Mathura Kashi,2023,pop,track
4641,Jackie Gajjar,Bhaibandh Maro Bhayado,2023,pop,track
4642,Various Artists,Fragole,2023,pop,track
4643,Kinjal Dave,Vadale Rame Vihatmaa,2023,pop,track
4644,Various Artists,Escribeme En El Cielo - Radio Edit,2023,pop,track
4645,Various Artists,You Are My Christmas,2023,pop,track
4646,Rajesh Tigga,Tongari Kar,2023,pop,track
4647,Santhali Diwana,Kolbuto,2023,pop,track
4648,Khushbu Tiwari KT,Badnaam Hum Huye,2023,pop,track
4649,Rohit Thakor,Mane Mavtar Ambe Ma Madjo,2023,pop,track
4650,SUBARASHIKA,Hama no nokorikasu,2023,rock,track
4651,Various Artists,Amar Como Te Amei,2023,rock,track
4652,Various Artists,Celerbration,2023,rock,track
4653,Frankie Lymon,Diana (2023 Remastered),2023,rock,track
4654,Los Freddy's,Como Quisiera ser Aquel,2023,rock,track
4655,Acapulco Tropical,Que Manera De Perder,2023,rock,track
4656,Dos Brujos,III,2023,rock,track
4657,Sugar Free Allstars,6th Grade Band,2023,rock,track
4658,VideoSonic,Some,2023,rock,track
4659,Giorgio Gaber,Le caselle (Prosa) - Remastered,2023,rock,track
4660,Various Artists,Crackin’ Cold Ones With The Boys,2023,rock,track
4661,Dos Brujos,X,2023,rock,track
4662,Various Artists,Rockin' Around the Christmas Tree - Re-Recorded Version,2023,rock,track
4663,Various Artists,Why Don't We Talk About It,2023,rock,track
4664,Richard Stepp,All,2023,rock,track
4665,Akeem876,Diamond,2023,rock,track
4666,Four Vegas,Always on My Mind,2023,rock,track
4667,Various Artists,Spacegrass,2023,rock,track
4668,Various Artists,Fairytale of New York,2023,rock,track
4669,Various Artists,Christmas Time,2023,rock,track
4670,Various Artists,You Ain't Getting Nothin',2023,rock,track
4671,Various Artists,Southern Cross,2023,rock,track
4672,Various Artists,Nightmares,2023,rock,track
4673,Airships on the Water,With Fathoms to Go,2023,rock,track
4674,Various Artists,馬路天使之等待黎明版,2023,rock,track
4675,Various Artists,Lost,2023,rock,track
4676,Various Artists,Tennessee Christmas,2023,rock,track
4677,Meu Funeral,Tá Ruim Pra Mim,2023,rock,track
4678,Keepers Brew,I Am,2023,rock,track
4679,Various Artists,Push,2023,rock,track
4680,Various Artists,An Arrow in the Wall,2023,rock,track
4681,Filelife,Parallax,2023,rock,track
4682,Happy Pills,Diamond Dreams,2023,rock,track
4683,Various Artists,Wasamara (What's the Matter),2023,rock,track
4684,Various Artists,Happy Xmas (War Is Over),2023,rock,track
4685,Tõnu Raadik,Lilleväljades suvi,2023,rock,track
4686,moon drop,kiiteruno?,2023,rock,track
4687,Various Artists,Is This Christmas? - Radio Edit,2023,rock,track
4688,Various Artists,The end of summer (Кончится лето),2023,rock,track
4689,Various Artists,The Best - Edit,2023,rock,track
4690,Various Artists,La Sin Razón,2023,rock,track
4691,Various Artists,I Don't Want to Be a Memory (Rerecorded),2023,rock,track
4692,Wolf Mail,When I'm gone,2023,rock,track
4693,乩童秩序,飆雲,2023,rock,track
4694,Various Artists,Mother - Single Version,2023,rock,track
4695,Phogg,Mamou,2023,rock,track
4696,Various Artists,Many of Horror,2023,rock,track
4697,Various Artists,The Calculation,2023,rock,track
4698,Various Artists,"Rudolph, the Red-Nosed Reindeer",2023,rock,track
4699,Various Artists,Lo Nuestro Es Eterno,2023,rock,track
4700,Various Artists,Confident Journey - Gorge Remix,2023,techno,track
4701,Photonz,The Empress,2023,techno,track
4702,Various Artists,Good,2023,techno,track
4703,Various Artists,The Night (Times) - Prism Chain Remix,2023,techno,track
4704,Various Artists,Osiris,2023,techno,track
4705,Various Artists,Desespero,2023,techno,track
4706,BASSTON,TOO FAST (TECHNO SPED UP),2023,techno,track
4707,Greg Denbosa,Percolator,2023,techno,track
4708,Amour Noir,Variant 326 - Original Mix,2023,techno,track
4709,Senses Of Mind,The Symbol - Grammik Remix,2023,techno,track
4710,Onelas,Whispering,2023,techno,track
4711,Morttagua,The Mantra - Morttagua in the Tribe Mix,2023,techno,track
4712,I7HVN,Virtue of Insignia,2023,techno,track
4713,Various Artists,Re-Charge,2023,techno,track
4714,Robert Armani,Home Improvements,2023,techno,track
4715,Various Artists,Organic - Om Unit Remix,2023,techno,track
4716,Various Artists,Cliché from the Meeting - Original Mix,2023,techno,track
4717,BLNDFLD,Swamp,2023,techno,track
4718,Dan Morris,Tristesse,2023,techno,track
4719,Various Artists,Putterflyer - Original Mix,2023,techno,track
4720,Various Artists,Groan of Humankind,2023,techno,track
4721,Carara,Implicitness (RD-6 Line),2023,techno,track
4722,TECHNO N TEQUILLA,EVERYTIME WE TOUCH (TECHNO SLOWED + REVERB),2023,techno,track
4723,Norberto Lusso,Magnetic,2023,techno,track
4724,Various Artists,Earth Matrix,2023,techno,track
4725,Various Artists,40.000 Volts,2023,techno,track
4726,HYPERAVE,THIS IS ME - HYPERTECHNO SPED UP,2023,techno,track
4727,Various Artists,Life Puzzle,2023,techno,track
4728,Universal Body Rule,Fishhole,2023,techno,track
4729,Fleep,Hard Discusion,2023,techno,track
4730,Gonzalo MD,Spektor One - MAL HOMBRE Remix,2023,techno,track
4731,Boo Williams,Venus,2023,techno,track
4732,Traful,Perspective - Mixed,2023,techno,track
4733,Outblast,Metal Princess (Extended),2023,techno,track
4734,Bynomic,Mindworm - Digital Mess Remix - Mixed,2023,techno,track
4735,Franky Jones,The First Rebirth - Remastered Noom Remix,2023,techno,track
4736,Alveol,Pleiadian - Below Bangkok Remix,2023,techno,track
4737,Various Artists,Rainbow - Original Mix,2023,techno,track
4738,Carlos Perón,Apokalypse,2023,techno,track
4739,Various Artists,Around the World - Milk Bar Extended Remix,2023,techno,track
4740,Various Artists,Oblivion,2023,techno,track
4741,Various Artists,I'm a Dreamer,2023,techno,track
4742,STL,When The Day Has Passed,2023,techno,track
4743,Vinylgroover,Drifting In The Dark (Hell Fire) - Extended Mix,2023,techno,track
4744,Various Artists,Whatcha Gonna Do?,2023,techno,track
4745,BASSTON,FALL IN LOVE WITH YOU (TECHNO),2023,techno,track
4746,Markus Enochson,Ett rivningsmoget inre,2023,techno,track
4747,Robert Armani,Slime Ball - Original Mix,2023,techno,track
4748,Various Artists,Reinforce,2023,techno,track
4749,Various Artists,Plague - Extended Mix,2023,techno,track
4750,Shikai,Nights in Santorini - Mixed,2023,trance,track
4751,Kroman,Ask Me To Stay (ESRD21),2023,trance,track
4752,mja music switzerland,Irrational - Randle Remix - Mixed,2023,trance,track
4753,Various Artists,Equilibrium,2023,trance,track
4754,J.P. Velardi,Beyond Time - J.P. Velardi Remix - Mixed,2023,trance,track
4755,Trinodia,Melodrama,2023,trance,track
4756,Dankann,Gods Rising - Dankann Extended Mix,2023,trance,track
4757,Various Artists,Spike - Tom Colontonio Remix,2023,trance,track
4758,Various Artists,Untold,2023,trance,track
4759,Various Artists,I Feel Love,2023,trance,track
4760,Alexey Sonar,Opposite Ways - Mixed,2023,trance,track
4761,Various Artists,Hollow Earth,2023,trance,track
4762,Various Artists,"Ready - TEKNO, DJ T.H. Remix",2023,trance,track
4763,Dreamy,Take It All Away - Suprano Progressive Extended Remix,2023,trance,track
4764,Ori Uplift,One Day (UpOnly 547) [ORCHESTRAL UPLIFTING CLASSIC] - Mix Cut,2023,trance,track
4765,Various Artists,Lonely Soul (Christopher Corrigan Remix) - Mixed,2023,trance,track
4766,Various Artists,Don’t Be Shy,2023,trance,track
4767,GEHØR,Underwater Tears - Mixed,2023,trance,track
4768,Proton Radio,Empty to Fill - Mixed,2023,trance,track
4769,Ovnimoon,Aural Bird,2023,trance,track
4770,Alexey Sonar,Valley - Mixed,2023,trance,track
4771,Weird Sounding Dude,Finding Myself - Mixed,2023,trance,track
4772,Various Artists,At Night - Christian Priess Radio Remix,2023,trance,track
4773,Various Artists,Hot In It,2023,trance,track
4774,Various Artists,Restless,2023,trance,track
4775,Various Artists,Fun Gun,2023,trance,track
4776,Sinan Arsan,Irrational,2023,trance,track
4777,Various Artists,The Time Has Gone,2023,trance,track
4778,Eat Static,Monkey Man,2023,trance,track
4779,Various Artists,Forever Young - Morgin Madison Extended Remix,2023,trance,track
4780,Ori Uplift Radio,Oriente,2023,trance,track
4781,Various Artists,Ri/Ot - Myde Megamix,2023,trance,track
4782,Various Artists,Let It Shine - Extended Mix,2023,trance,track
4783,Various Artists,Energy Portal,2023,trance,track
4784,Various Artists,Carma in an Ocean of Joy - Van Czar Remix,2023,trance,track
4785,Various Artists,Horizon,2023,trance,track
4786,mja music switzerland,Insane - Lexicon Avenue Remix - Mixed,2023,trance,track
4787,Prana,Gede Roso,2023,trance,track
4788,Ori Uplift,Pure Love (UpOnly 560) - Mix Cut,2023,trance,track
4789,Ori Uplift,Surrender (UpOnly 566) - Mix Cut,2023,trance,track
4790,Emadj,Forever Is Not Enough,2023,trance,track
4791,Various Artists,Above the Surface - Extended Mix,2023,trance,track
4792,Various Artists,Sunlover,2023,trance,track
4793,Various Artists,Angel In The Light - Extended Mix,2023,trance,track
4794,Max Denoise,Till Dusk - DJ Artak Remix,2023,trance,track
4795,Various Artists,Blossom,2023,trance,track
4796,Emadj,Miles Away,2023,trance,track
4797,Tritonal Tritonia Radio,"Tritonia (Tritonia 436) - Coming Up, Pt. 3",2023,trance,track
4798,Roman Messer Suanda Radio,Free (Suanda 391),2023,trance,track
4799,Various Artists,10:35,2023,trance,track
4800,Shivani Singh,Bhojan Se Wajan Badhe,2023,pop,track
4801,Masoom Sharma,Bhang Ka Lota,2023,pop,track
4802,Chhotelal Oraon,Gori Tor Kaan ke Bali,2023,pop,track
4803,Jagmohan Digari,Mukhari Gulabi Teri - Uttarakhandi,2023,pop,track
4804,Zubeen Garg,Akou Notun Pravat Hobo,2023,pop,track
4805,Rakesh Dudwe,Kadki Ma Karle Dhadki,2023,pop,track
4806,Zubeen Garg,Joyo Krishnaguru,2023,pop,track
4807,BISHNU MOHAN KABI,SWEET SIXTEEN BABY,2023,pop,track
4808,Ram Mardi,Akut Bera Re,2023,pop,track
4809,Joy Sarkar,Poila Shobaar Thaak,2023,pop,track
4810,Meena Rana,Bhair Twe Bhair,2023,pop,track
4811,POTRET,Belum Tentu - Remastered 2023,2023,pop,track
4812,Pawan Singh,Dal Dal Me Godwa Fas Gail,2023,pop,track
4813,Ki Jlawdohtir,Ei uta,2023,pop,track
4814,Vinod Sorkhi,Karname,2023,pop,track
4815,Hugo & Vitor,Tenta Outra Vez - Ao Vivo,2023,pop,track
4816,Hritik Gua,Aa Jao Ghirdhari,2023,pop,track
4817,Bornali Kalita,Rupohi,2023,pop,track
4818,Tony Minuyal,Hothate Ahi,2023,pop,track
4819,Skd Raj,Garmi Me Muawala,2023,pop,track
4820,Santhali Diwana,Mase Landa Godme,2023,pop,track
4821,Nainnath Rawal,Teri Yaad Aichh Chana - Uttrakhandi,2023,pop,track
4822,Various Artists,Fragole,2023,pop,track
4823,Roni Parau,Tasisiah Dari Dunsanak,2023,pop,track
4824,Vinay Kumar,Jhoom Jhoom Naach,2023,pop,track
4825,Covil,Os Aliado,2023,pop,track
4826,Bilchu Live,Dilwali Gori Re,2023,pop,track
4827,Khushi Joshi,Dam Dam Damaru Wala ( Feat. Khushi Joshi ),2023,pop,track
4828,Achurjya Borpatra,Bholuka Bah,2023,pop,track
4829,Rajni Raja,Aarmi Ke Dulhin,2023,pop,track
4830,La Fiel,La Razon De Mi Vida,2023,pop,track
4831,Jalal Khan Lava,Mahari Jiv Ri Jadi Karan Singh ji Daru Pini Chod Do,2023,pop,track
4832,Various Artists,Warm Night Wind,2023,pop,track
4833,Babloo Rapta,DIWANGI 2023,2023,pop,track
4834,Alpay,Şaka,2023,pop,track
4835,Various Artists,Riptide,2023,pop,track
4836,Various Artists,Identity Crisis,2023,pop,track
4837,Siissisoq,Amarunngortartoq,2023,pop,track
4838,Various Artists,Here’s Your Perfect,2023,pop,track
4839,Various Artists,The Power of Love,2023,pop,track
4840,Eyði Horsdal,Ride Home,2023,pop,track
4841,KOH,Not to be Okay (feat. JUNK-P),2023,pop,track
4842,Various Artists,Baby Don’t Hurt Me,2023,pop,track
4843,Theo & Luan,Cabeça Quente - Ao Vivo,2023,pop,track
4844,Various Artists,Verano eterno,2023,pop,track
4845,Ruxell,Dispara,2023,pop,track
4846,24 Originele Geheime Zenderhits,Ver Weg van Jou,2023,pop,track
4847,Runa Laila,Teno Labiya Gawa Ke Jag Sara,2023,pop,track
